groupsize,type,score
29,6,0.05
29,6,0.1
29,6,0.1
29,6,0.15
29,6,0
29,6,-0.1
29,6,-0.0499999999999999
29,6,0.1
29,6,0
29,6,-0.2
29,6,0.05
29,6,-0.1
29,6,0
29,6,0.05
29,6,0.15
29,6,0.15
29,6,0.05
29,6,0.2
29,6,0.0499999999999999
29,6,0
29,6,0.15
29,6,0
29,6,0
29,6,-0.05
29,6,0.05
29,6,0
29,6,0.1
29,6,-0.1
29,6,-0.15
29,6,0.05
29,6,0.05
29,6,0
29,6,-0.05
29,6,-0.1
29,6,0
29,6,0
29,6,-0.1
29,6,0
29,6,0
29,6,0.15
29,6,0.05
29,6,0.0499999999999999
29,6,0.1
29,6,0
29,6,0.05
29,6,0.0499999999999999
29,6,-0.15
29,6,0.2
29,6,-0.15
29,6,0
29,6,-0.05
29,6,0.1
29,6,-0.05
29,6,0
29,6,0
29,6,-0.05
29,6,0
29,6,-0.1
29,6,-0.15
29,6,0.0499999999999999
29,6,-0.1
29,6,0
29,6,0
29,6,-0.15
29,6,-0.15
29,6,0
29,6,0
29,6,-0.1
29,6,0.1
29,6,0.05
29,6,-0.15
29,6,-0.05
29,6,0.2
29,6,0.1
29,6,-0.05
29,6,-0.1
29,6,-0.0499999999999999
29,6,-0.05
29,6,0.1
29,6,0
29,6,0
29,6,0.15
29,6,0
29,6,-0.0499999999999999
29,6,0
29,6,-0.05
29,6,0.05
29,6,0.2
29,6,0
29,6,0.1
29,6,0
29,6,-0.05
29,6,0.05
29,6,0.05
29,6,0.05
29,6,0
29,6,0.15
29,6,-0.1
29,6,0.2
29,6,0.05
29,6,-0.1
29,6,0.1
29,6,0
29,6,0.05
29,6,-0.05
29,6,0.1
29,6,-0.05
29,6,-0.05
29,6,0
29,6,-0.0499999999999999
29,6,0
29,6,0.05
29,6,0
29,6,0.1
29,6,-0.1
29,6,-0.05
29,6,-0.15
29,6,0.0499999999999999
29,6,-0.1
29,6,0.05
29,6,0.05
29,6,0.0499999999999999
29,6,0.1
29,6,0.05
29,6,-0.05
29,6,0.1
29,6,0.15
29,6,-0.0499999999999999
29,6,0.0499999999999999
29,6,0
29,6,-0.1
29,6,0
29,6,-0.15
29,6,0
29,6,0.05
29,6,-0.05
29,6,-0.05
29,6,0
29,6,0
29,6,0.05
29,6,0.15
29,6,0.1
29,6,0
29,6,0.1
29,6,0
29,6,0.1
29,6,-0.0499999999999999
29,6,0.1
29,6,0.1
29,6,0.0499999999999999
29,6,0.1
29,6,-0.05
29,6,0.15
29,6,-0.15
29,6,0.05
29,6,0.05
29,6,0.05
29,6,0.0499999999999999
29,6,0.15
29,6,-0.1
29,6,0.05
29,6,-0.05
29,6,0
29,6,0.05
29,6,0.15
29,6,0.15
29,6,-0.1
29,6,0
29,6,0.2
29,6,0.1
29,6,-0.1
29,6,-0.0499999999999999
29,6,0.1
29,6,0
29,6,0.05
29,6,0.1
29,6,0.1
29,6,0.05
29,6,-0.05
29,6,-0.05
29,6,-0.05
29,6,0
29,6,0.1
29,6,0.2
29,6,0.1
29,6,0
29,6,0.1
29,6,0.05
29,6,0.05
29,6,0.0499999999999999
29,6,0.15
29,6,-0.05
29,6,0
29,6,0
29,6,-0.0499999999999999
29,6,0.05
29,6,0.2
29,6,-0.05
29,6,0.15
29,6,0.1
29,6,0.1
29,6,0.05
29,6,-0.05
29,6,0
29,6,0
29,6,-0.0499999999999999
29,6,0.25
29,6,0.05
29,6,-0.05
29,6,0.15
29,6,0.2
29,6,-0.1
29,6,0.1
29,6,-0.05
29,6,-0.05
29,6,0
29,6,-0.2
29,6,0.05
29,6,0
29,6,-0.15
29,6,0.1
29,6,0.1
29,6,0
29,6,0
29,6,0.05
29,6,0
29,6,0.2
29,6,0
29,6,-0.1
29,6,0.15
29,6,-0.05
29,6,0.2
29,6,-0.05
29,6,-0.0499999999999999
29,6,0.1
29,6,0.15
29,6,0.1
29,6,0
29,6,0.1
29,6,0
29,6,0.2
29,6,0.1
29,6,0.2
29,6,0.0499999999999999
29,6,-0.05
29,6,0.15
29,6,0.1
29,6,0.15
29,6,0.15
29,6,-0.15
29,6,0.15
29,6,0
29,6,0.1
29,6,0.05
29,6,0.0499999999999999
29,6,0.05
29,6,0.0499999999999999
29,6,-0.0499999999999999
29,6,0.1
29,6,-0.15
29,6,0
29,6,0
29,6,-0.2
29,6,0.0499999999999999
29,6,0.15
29,6,0.05
29,6,-0.15
29,6,0.2
29,6,-0.0499999999999999
29,6,0.0499999999999999
29,6,0.15
29,6,0.05
29,6,0.0499999999999999
29,6,0.15
29,6,0.1
29,6,0.1
29,6,0.15
29,6,0
29,6,0.1
29,6,0.05
29,6,0.05
29,6,0
29,6,0
29,6,-0.05
29,6,0.05
29,6,0
29,6,0
29,6,-0.1
29,6,-0.15
29,6,0.2
29,6,-0.05
29,6,0
29,6,0.05
29,6,0
29,6,0.1
29,6,-0.1
29,6,0.1
29,6,0
29,6,0.0499999999999999
29,6,-0.15
29,6,0.1
29,6,0.15
29,6,0.05
29,6,0.15
29,6,0.05
29,6,0
29,6,0.0499999999999999
29,6,0.05
29,6,0.1
29,6,0
29,6,0
29,6,-0.1
29,6,0
29,6,0
29,6,0.1
29,6,-0.1
29,6,0.15
29,6,0
29,6,0.0499999999999999
29,6,0.15
29,6,0
29,6,0.05
29,6,-0.05
29,6,0
29,6,0.1
29,6,0.15
29,6,0.15
29,6,0.1
29,6,0.2
29,6,0.15
29,6,-0.0499999999999999
29,6,0.1
29,6,0.05
29,6,0.2
29,6,0.15
29,6,0
29,6,0.2
29,6,0.05
29,6,0.1
29,6,0
29,6,-0.0499999999999999
29,6,-0.05
29,6,-0.05
29,6,0.0499999999999999
29,6,0.05
29,6,0.0499999999999999
29,6,-0.2
29,6,0.1
29,6,0
29,6,0
29,6,0.15
29,6,0.1
29,6,-0.1
29,6,0.05
29,6,0.15
29,6,0.05
29,6,0
29,6,0.2
29,6,-0.05
29,6,0.15
29,6,-0.05
29,6,0.0499999999999999
29,6,-0.1
29,6,0.1
29,6,0.05
29,6,0.15
29,6,0.15
29,6,0.1
29,6,0.05
29,6,0
29,6,0.1
29,6,0
29,6,0
29,6,-0.05
29,6,0
29,6,0.0499999999999999
29,6,0.25
29,6,0.1
29,6,0.05
29,6,0.1
29,6,0
29,6,0.0499999999999999
29,6,0.15
29,6,0
29,6,0.1
29,6,0
29,6,0.0499999999999999
29,6,-0.0499999999999999
29,6,0.1
29,6,-0.15
29,6,0.05
29,6,-0.0499999999999999
29,6,-0.05
29,6,0.05
29,6,0.05
29,6,0.25
29,6,0.05
29,6,-0.25
29,6,0.1
29,6,-0.1
29,6,0.05
29,6,-0.05
29,6,-0.1
29,6,0.15
29,6,0.05
29,6,0.15
29,6,0.2
29,6,-0.15
29,6,0.15
29,6,0.05
29,6,0
29,6,0.05
29,6,0
29,6,0.05
29,6,-0.1
29,6,0.15
29,6,0
29,6,0
29,6,0.15
29,6,-0.05
29,6,0.0499999999999999
29,6,0.15
29,6,-0.05
29,6,0.05
29,6,0
29,6,-0.0499999999999999
29,6,0.1
29,6,-0.05
29,6,-0.0499999999999999
29,6,-0.05
29,6,0.05
29,6,-0.05
29,6,0
29,6,0
29,6,0.0499999999999999
29,6,0.1
29,6,0.0499999999999999
29,6,-0.05
29,6,-0.1
29,6,-0.05
29,6,0.15
29,6,0.15
29,6,-0.1
29,6,0.0499999999999999
29,6,0.15
29,6,-0.0499999999999999
29,6,0.1
29,6,0.1
29,6,0.05
29,6,0.05
29,6,0.05
29,6,0
29,6,0.1
29,6,0
29,6,-0.1
29,6,-0.15
29,6,0
29,6,0
29,6,-0.15
29,6,-0.05
29,6,0.15
29,6,0.05
29,6,-0.0499999999999999
29,6,0.15
29,6,0
29,6,0.15
29,6,0.0499999999999999
29,6,0.1
29,6,0.1
29,6,0.1
29,6,-0.1
29,6,-0.0499999999999999
29,6,0.1
29,6,0.1
29,6,-0.1
29,6,0.0499999999999999
29,6,0.0499999999999999
29,6,0
29,6,0
29,6,0.2
29,6,-0.1
29,6,-0.05
29,6,0.1
29,6,0.0499999999999999
29,6,-0.0499999999999999
29,6,0.05
29,6,0.05
29,6,-0.1
29,6,0.15
29,6,0.15
29,6,-0.05
29,6,0.05
29,6,0.1
29,6,0.1
29,6,-0.2
29,6,0.1
29,6,-0.05
29,6,0.1
29,6,0.2
29,6,0.15
29,6,0
29,6,0.15
29,6,0.05
29,6,0.1
29,6,0.15
29,6,-0.05
29,6,0.1
29,6,0.1
29,6,0
29,6,0.1
29,6,0.2
29,6,0.1
29,6,0
29,6,-0.05
29,6,0.15
29,6,0.0499999999999999
29,6,-0.05
29,6,0.05
29,6,-0.05
29,6,0
29,6,0.15
29,6,-0.05
29,6,0
29,6,-0.05
29,6,0.05
29,6,-0.1
29,6,0
29,6,0.05
29,6,0.1
29,6,0.15
29,6,-0.05
29,6,0.15
29,6,-0.05
29,6,0.3
29,6,0
29,6,0.15
29,6,0
29,6,0.2
29,6,0.05
29,6,0.05
29,6,-0.15
29,6,0.15
29,6,0.1
29,6,0.05
29,6,0.1
29,6,-0.05
29,6,0
29,6,0.1
29,6,0.15
29,6,-0.05
29,6,-0.05
29,6,-0.05
29,6,0.0499999999999999
29,6,0
29,6,0.1
29,6,0.1
29,6,0.15
29,6,0.05
29,6,0.05
29,6,0.1
29,6,0.15
29,6,0.1
29,6,0
29,6,0.05
29,6,-0.05
29,6,-0.05
29,6,0.05
29,6,0
29,6,0
29,6,0
29,6,0.15
29,6,0
29,6,-0.1
29,6,-0.05
29,6,0.0499999999999999
31,6,0.1
31,6,-0.05
31,6,0.1
31,6,-0.05
31,6,0
31,6,0
31,6,0
31,6,0
31,6,0.1
31,6,0.05
31,6,0.25
31,6,-0.0499999999999999
31,6,-0.05
31,6,-0.05
31,6,-0.1
31,6,0
31,6,0
31,6,0.2
31,6,-0.05
31,6,0.15
31,6,0.2
31,6,-0.05
31,6,0.05
31,6,-0.0499999999999999
31,6,0.15
31,6,0.15
31,6,0.1
31,6,-0.15
31,6,-0.05
31,6,0.15
31,6,0
31,6,0.1
31,6,0
31,6,-0.1
31,6,0.15
31,6,-0.05
31,6,-0.05
31,6,-0.1
31,6,0
31,6,-0.0499999999999999
31,6,0
31,6,0.2
31,6,0.05
31,6,0.05
31,6,0
31,6,0.05
31,6,0.05
31,6,-0.15
31,6,-0.1
31,6,-0.1
31,6,0.2
31,6,-0.05
31,6,0.1
31,6,-0.0499999999999999
31,6,0
31,6,-0.05
31,6,0.2
31,6,-0.1
31,6,-0.1
31,6,0.1
31,6,0.05
31,6,0.2
31,6,0
31,6,-0.05
31,6,-0.1
31,6,-0.05
31,6,-0.0499999999999999
31,6,0.1
31,6,0.15
31,6,0
31,6,0
31,6,-0.05
31,6,0.1
31,6,-0.1
31,6,0.05
31,6,0
31,6,0.05
31,6,0
31,6,0
31,6,-0.05
31,6,0
31,6,-0.05
31,6,0.15
31,6,-0.1
31,6,0.2
31,6,0
31,6,0
31,6,-0.05
31,6,0.1
31,6,0.15
31,6,0.1
31,6,-0.25
31,6,-0.05
31,6,0.05
31,6,0.25
31,6,0
31,6,0.15
31,6,0.1
31,6,0
31,6,-0.15
31,6,0.05
31,6,0.15
31,6,-0.0499999999999999
31,6,0.15
31,6,0.05
31,6,0.1
31,6,0
31,6,0.2
31,6,0
31,6,0.1
31,6,0.1
31,6,0.2
31,6,0.15
31,6,0.1
31,6,-0.1
31,6,0
31,6,0.0499999999999999
31,6,0.1
31,6,0
31,6,0.05
31,6,0.05
31,6,-0.05
31,6,0.05
31,6,-0.05
31,6,0.05
31,6,0
31,6,0
31,6,0.05
31,6,0
31,6,0.05
31,6,0.2
31,6,0.05
31,6,-0.2
31,6,0.05
31,6,0.05
31,6,0
31,6,-0.05
31,6,0.1
31,6,0.05
31,6,0.05
31,6,-0.1
31,6,-0.05
31,6,0
31,6,0
31,6,-0.0499999999999999
31,6,0.05
31,6,-0.15
31,6,-0.0499999999999999
31,6,0.1
31,6,0.1
31,6,0.15
31,6,0.05
31,6,-0.05
31,6,0
31,6,0.1
31,6,0.05
31,6,-0.05
31,6,0.1
31,6,0.2
31,6,0.0499999999999999
31,6,0
31,6,-0.1
31,6,0.0499999999999999
31,6,0.2
31,6,0.15
31,6,0.1
31,6,0.1
31,6,0.2
31,6,0
31,6,-0.05
31,6,0.1
31,6,0.05
31,6,0.1
31,6,0.1
31,6,0.15
31,6,-0.1
31,6,0.0499999999999999
31,6,-0.2
31,6,0
31,6,0.05
31,6,0.15
31,6,-0.05
31,6,0
31,6,0.25
31,6,0.2
31,6,-0.1
31,6,0.15
31,6,0.05
31,6,0
31,6,-0.1
31,6,0.1
31,6,0.15
31,6,0.05
31,6,0.1
31,6,-0.15
31,6,-0.1
31,6,-0.05
31,6,0
31,6,0.0499999999999999
31,6,-0.1
31,6,-0.1
31,6,0
31,6,0.05
31,6,0.1
31,6,0.1
31,6,-0.1
31,6,-0.1
31,6,0.1
31,6,0
31,6,0.1
31,6,-0.1
31,6,0
31,6,0.0499999999999999
31,6,-0.0499999999999999
31,6,-0.0499999999999999
31,6,0
31,6,0.15
31,6,0.1
31,6,-0.05
31,6,0.1
31,6,0.05
31,6,0.1
31,6,0
31,6,0.05
31,6,0.0499999999999999
31,6,-0.1
31,6,0.1
31,6,0
31,6,0.0499999999999999
31,6,0
31,6,0.15
31,6,0.15
31,6,0.1
31,6,0.05
31,6,0.1
31,6,0.2
31,6,0
31,6,0.05
31,6,0.0499999999999999
31,6,-0.05
31,6,-0.05
31,6,-0.05
31,6,0.15
31,6,0.05
31,6,0.05
31,6,-0.1
31,6,-0.05
31,6,0
31,6,-0.05
31,6,0
31,6,0.1
31,6,0.05
31,6,0
31,6,-0.15
31,6,0.0499999999999999
31,6,0.05
31,6,0.1
31,6,0.05
31,6,0
31,6,0.05
31,6,-0.0499999999999999
31,6,0.05
31,6,0
31,6,-0.1
31,6,0
31,6,-0.1
31,6,0.05
31,6,-0.1
31,6,0.05
31,6,-0.1
31,6,-0.05
31,6,0
31,6,-0.05
31,6,0
31,6,-0.05
31,6,-0.1
31,6,0
31,6,-0.05
31,6,-0.15
31,6,0
31,6,-0.05
31,6,0.05
31,6,0
31,6,0.2
31,6,0.25
31,6,0.05
31,6,0
31,6,0
31,6,-0.2
31,6,0.1
31,6,0.1
31,6,0.15
31,6,0
31,6,-0.05
31,6,0.05
31,6,0.15
31,6,0.15
31,6,0.1
31,6,-0.1
31,6,0
31,6,0
31,6,0.05
31,6,0
31,6,0.0499999999999999
31,6,-0.1
31,6,0.1
31,6,0.15
31,6,0.1
31,6,0
31,6,0.05
31,6,0
31,6,-0.0499999999999999
31,6,-0.05
31,6,-0.05
31,6,0.1
31,6,-0.2
31,6,-0.05
31,6,0.0499999999999999
31,6,0
31,6,0.15
31,6,0
31,6,0
31,6,0.05
31,6,0
31,6,-0.1
31,6,-0.05
31,6,0.1
31,6,0.05
31,6,0.1
31,6,0
31,6,0
31,6,0
31,6,0.05
31,6,-0.1
31,6,-0.1
31,6,0.1
31,6,-0.2
31,6,0
31,6,0.15
31,6,-0.05
31,6,0.05
31,6,0.2
31,6,0
31,6,0.1
31,6,-0.0499999999999999
31,6,0.0499999999999999
31,6,0
31,6,-0.1
31,6,0.15
31,6,0.05
31,6,0.1
31,6,-0.1
31,6,0
31,6,0.05
31,6,0.0499999999999999
31,6,0
31,6,0.2
31,6,-0.1
31,6,0.1
31,6,0.2
31,6,-0.05
31,6,0.05
31,6,-0.1
31,6,0
31,6,0.15
31,6,0.15
31,6,0.2
31,6,0.0499999999999999
31,6,-0.0499999999999999
31,6,0
31,6,0.15
31,6,0.15
31,6,0
31,6,-0.1
31,6,0.1
31,6,0.1
31,6,0
31,6,0.0499999999999999
31,6,0.1
31,6,0.1
31,6,0.05
31,6,0.1
31,6,0.15
31,6,-0.1
31,6,-0.0499999999999999
31,6,0.05
31,6,0.1
31,6,0.1
31,6,0.1
31,6,0
31,6,0
31,6,0.0499999999999999
31,6,-0.15
31,6,0.15
31,6,0.15
31,6,0.05
31,6,0.05
31,6,0.1
31,6,0.15
31,6,-0.05
31,6,0
31,6,-0.15
31,6,-0.0499999999999999
31,6,0
31,6,0
31,6,-0.15
31,6,0
31,6,0.2
31,6,-0.05
31,6,0.25
31,6,0
31,6,-0.05
31,6,0.0499999999999999
31,6,0.15
31,6,0
31,6,0.1
31,6,-0.05
31,6,0.15
31,6,0.05
31,6,0.05
31,6,0.15
31,6,0.15
31,6,0.15
31,6,-0.05
31,6,0.05
31,6,0.1
31,6,0.1
31,6,-0.05
31,6,-0.05
31,6,0
31,6,0.15
31,6,-0.1
31,6,0.0499999999999999
31,6,-0.1
31,6,0
31,6,0.1
31,6,0.05
31,6,-0.1
31,6,-0.15
31,6,-0.05
31,6,0.1
31,6,0.1
31,6,-0.0499999999999999
31,6,0.05
31,6,0.0499999999999999
31,6,0.05
31,6,0.1
31,6,0.15
31,6,0.0499999999999999
31,6,0.1
31,6,0.05
31,6,-0.05
31,6,-0.05
31,6,0.05
31,6,0
31,6,0.0499999999999999
31,6,0.05
31,6,0.0499999999999999
31,6,-0.1
31,6,0.1
31,6,0.05
31,6,-0.05
31,6,0.1
31,6,0.1
31,6,0.0499999999999999
31,6,0.1
31,6,0.2
31,6,0
31,6,0.0499999999999999
31,6,0.1
31,6,0
31,6,0
31,6,0.05
31,6,0.15
31,6,0.1
31,6,0.05
31,6,0.0499999999999999
31,6,-0.05
31,6,0.2
31,6,0.15
31,6,0.05
31,6,0.1
31,6,0.0499999999999999
31,6,0.1
31,6,0
31,6,0.15
31,6,0.15
31,6,0.1
31,6,0.1
31,6,0
31,6,0
31,6,0
31,6,0
31,6,0
31,6,0.05
31,6,0.1
31,6,-0.1
31,6,-0.05
31,6,-0.05
31,6,0.1
31,6,0.15
31,6,0
31,6,0
31,6,0.1
31,6,0
31,6,0.1
31,6,0
31,6,0.05
31,6,0.05
31,6,0.05
31,6,0
31,6,0.05
31,6,-0.1
31,6,-0.1
31,6,-0.3
31,6,0.1
31,6,0
31,6,0.1
31,6,0.0499999999999999
31,6,0.05
31,6,-0.1
31,6,0.15
31,6,0.15
31,6,0.05
31,6,0.0499999999999999
31,6,-0.05
31,6,-0.0499999999999999
31,6,0.1
31,6,0
31,6,0.0499999999999999
31,6,-0.15
31,6,-0.05
31,6,0.05
31,6,0.05
31,6,0.05
31,6,-0.15
31,6,0.05
31,6,0
31,6,0.15
31,6,0.05
31,6,0.1
31,6,-0.05
31,6,-0.1
31,6,-0.15
31,6,0.1
31,6,0.2
31,6,0.1
31,6,0.05
31,6,0.0499999999999999
31,6,-0.0499999999999999
31,6,0
31,6,0.1
31,6,0
31,6,-0.05
31,6,0.1
31,6,0
31,6,0
31,6,0
31,6,0.0499999999999999
31,6,0.05
31,6,0.05
31,6,0.1
31,6,0.15
31,6,-0.15
31,6,-0.05
31,6,0.1
31,6,0.1
31,6,0
31,6,0.1
31,6,0.05
31,6,0
31,6,0
31,6,-0.05
31,6,0
31,6,0
31,6,0.05
31,6,0.15
31,6,0.05
31,6,0
31,6,-0.15
31,6,0.1
31,6,0.05
31,6,-0.05
31,6,-0.05
31,6,-0.05
31,6,0.05
31,6,0
31,6,0.05
31,6,0.1
31,6,0.1
31,6,0
31,6,-0.1
31,6,0.05
31,6,0.15
31,6,-0.1
31,6,-0.05
31,6,-0.05
31,6,0.1
31,6,0.1
31,6,0.1
31,6,-0.15
31,6,-0.05
31,6,-0.05
31,6,0.1
31,6,0.2
31,6,0.05
31,6,-0.1
31,6,0.1
31,6,-0.1
31,6,-0.05
31,6,-0.05
31,6,0.1
31,6,0.05
31,6,0.05
31,6,0.2
31,6,0
31,6,-0.05
31,6,0
31,6,-0.05
31,6,0
31,6,0.05
31,6,0
31,6,0.1
31,6,0.2
31,6,0.0499999999999999
31,6,0.0499999999999999
31,6,0.0499999999999999
31,6,0.0499999999999999
31,6,0.05
31,6,0.1
31,6,0.05
31,6,0.0499999999999999
31,6,-0.1
31,6,0.1
31,6,0.05
31,6,-0.0499999999999999
31,6,-0.05
31,6,0
31,6,0
31,6,-0.3
31,6,0.15
31,6,0
31,6,0
31,6,-0.15
31,6,0.05
31,6,0
31,6,0.1
31,6,0.2
31,6,0.05
31,6,-0.1
31,6,-0.1
31,6,0.15
31,6,0.05
31,6,-0.1
31,6,0.1
31,6,0.25
31,6,0
31,6,0.1
31,6,-0.05
31,6,0.05
31,6,-0.05
31,6,0
31,6,0.05
31,6,-0.05
31,6,0.2
31,6,0.1
31,6,0.1
31,6,0
31,6,0.15
31,6,0.1
31,6,0.05
31,6,0.1
31,6,0
31,6,0.05
31,6,0.1
31,6,-0.1
31,6,0.15
31,6,0.15
31,6,0
31,6,0
31,6,0.15
31,6,0
31,6,0.15
31,6,-0.05
31,6,0
31,6,0
31,6,-0.1
31,6,-0.1
31,6,0.2
31,6,0
31,6,-0.05
31,6,0.05
31,6,0.1
31,6,0
31,6,0
31,6,0.0499999999999999
31,6,-0.05
31,6,0
31,6,0.15
31,6,0
31,6,0.0499999999999999
31,6,-0.1
31,6,0.15
31,6,0.1
31,6,0
31,6,-0.05
31,6,0.05
31,6,0.1
31,6,0.05
31,6,0.15
31,6,0.1
31,6,0.15
31,6,0.1
31,6,-0.05
31,6,0.05
31,6,0.2
31,6,0
31,6,0.15
31,6,0.05
31,6,0
31,6,0.15
31,6,0.1
31,6,0.1
31,6,0.15
31,6,-0.0499999999999999
31,6,0.0499999999999999
31,6,0.05
31,6,-0.1
31,6,-0.1
31,6,0
31,6,0.05
31,6,-0.05
31,6,-0.05
31,6,0.1
31,6,0.05
31,6,-0.15
31,6,0.1
31,6,-0.05
31,6,0
31,6,0.1
31,6,0.15
31,6,0.15
31,6,0
31,6,0.05
31,6,0.05
31,6,-0.05
31,6,0.05
31,6,0.1
31,6,-0.05
31,6,0
31,6,0
31,6,-0.0499999999999999
31,6,0.15
31,6,-0.1
31,6,-0.15
31,6,0.1
31,6,-0.05
31,6,0.1
31,6,0.05
31,6,0.1
31,6,-0.1
31,6,0.05
31,6,0
31,6,-0.1
31,6,0
31,6,0.05
31,6,0.15
31,6,0
31,6,0.05
31,6,0.15
31,6,0.0499999999999999
31,6,0.05
31,6,0.3
31,6,-0.05
31,6,-0.1
31,6,0.1
31,6,0.05
31,6,-0.05
31,6,0.1
31,6,-0.2
31,6,-0.15
31,6,0.05
31,6,-0.05
31,6,0.25
31,6,0.15
31,6,-0.05
31,6,0.1
31,6,0.05
31,6,-0.05
31,6,-0.0499999999999999
31,6,0.1
31,6,0
31,6,0.15
31,6,0
31,6,0.1
31,6,0.1
31,6,0.15
31,6,-0.05
31,6,-0.15
31,6,0.05
31,6,0.1
31,6,0.1
31,6,0
31,6,0
31,6,-0.05
31,6,0.05
31,6,0.15
31,6,0
31,6,-0.15
31,6,0.2
31,6,-0.05
31,6,-0.1
31,6,-0.15
31,6,0.1
31,6,0.15
31,6,0.15
31,6,0.1
31,6,0.1
31,6,0.1
31,6,0.15
31,6,0
31,6,0.1
31,6,0.25
31,6,-0.0499999999999999
31,6,-0.15
31,6,0.05
31,6,0.05
31,6,0
31,6,-0.05
31,6,0.2
31,6,0
31,6,0.1
31,6,0.05
31,6,0
31,6,0
31,6,0.15
31,6,0
31,6,0
31,6,0.15
31,6,0.0499999999999999
31,6,-0.0499999999999999
31,6,0.1
31,6,0
31,6,0.05
31,6,-0.05
31,6,0.1
31,6,0.1
31,6,-0.05
31,6,0.05
31,6,0.1
31,6,0.15
31,6,-0.15
31,6,-0.1
31,6,0.1
31,6,0.0499999999999999
31,6,0.05
31,6,0
31,6,0
31,6,0.2
31,6,0.15
31,6,0
31,6,0.1
31,6,0.15
31,6,-0.1
31,6,0.15
31,6,0.2
31,6,0.1
31,6,-0.1
31,6,0.1
31,6,0.0499999999999999
31,6,0.1
31,6,-0.1
31,6,0
31,6,0.05
31,6,0.1
31,6,0
31,6,0.2
31,6,0.05
31,6,-0.05
31,6,-0.0499999999999999
31,6,-0.1
31,6,0.15
31,6,0
31,6,0.25
31,6,0.05
31,6,-0.05
31,6,0.1
31,6,-0.1
31,6,-0.15
31,6,0
31,6,-0.15
31,6,0.2
31,6,-0.1
31,6,0.15
31,6,0
31,6,0.05
31,6,-0.15
31,6,0
31,6,-0.1
31,6,0.05
31,6,0.05
31,6,-0.05
31,6,0.1
31,6,0.2
31,6,-0.05
31,6,0
31,6,0.15
31,6,0
31,6,0.05
31,6,0.15
31,6,0.15
31,6,0.0499999999999999
31,6,0.05
31,6,-0.15
31,6,0.1
31,6,-0.1
31,6,-0.05
31,6,-0.1
31,6,0.1
31,6,0
31,6,-0.15
31,6,0.1
31,6,0.1
31,6,0.05
31,6,-0.1
31,6,0.05
31,6,0
31,6,0.15
31,6,0.05
31,6,0
31,6,0.15
31,6,0.0499999999999999
31,6,-0.1
31,6,0.1
31,6,0.05
31,6,0.1
31,6,-0.05
31,6,0.25
31,6,0
31,6,-0.1
31,6,0
31,6,0.05
31,6,0.1
31,6,0
31,6,0
31,6,0.0499999999999999
31,6,0.1
31,6,0.1
31,6,0.1
31,6,0.05
31,6,-0.1
31,6,-0.15
31,6,0
31,6,-0.0499999999999999
31,6,0.1
31,6,0.05
31,6,-0.1
31,6,0
31,6,-0.15
31,6,-0.05
31,6,0
31,6,0
31,6,0.0499999999999999
31,6,0
31,6,-0.0499999999999999
31,6,0.15
31,6,0.0499999999999999
31,6,0
31,6,0.1
31,6,0.05
31,6,0.1
31,6,-0.05
31,6,0.05
31,6,0.0499999999999999
31,6,0.05
31,6,-0.05
31,6,0.1
31,6,0.15
31,6,0.0499999999999999
31,6,0.05
31,6,0.0499999999999999
31,6,0
31,6,0.0499999999999999
31,6,0
31,6,0.05
31,6,-0.05
31,6,-0.1
31,6,0.1
31,6,0.1
31,6,0.05
31,6,0.05
31,6,0.1
31,6,-0.05
31,6,0
31,6,0
31,6,0.15
31,6,0.05
31,6,0
31,6,0.15
31,6,0.1
33,6,0
33,6,0.05
33,6,0
33,6,0.1
33,6,0.1
33,6,-0.1
33,6,0
33,6,0.05
33,6,0.05
33,6,-0.05
33,6,0.05
33,6,0.1
33,6,0.1
33,6,0.0499999999999999
33,6,-0.1
33,6,0
33,6,0.0499999999999999
33,6,-0.1
33,6,0.15
33,6,0
33,6,0
33,6,0.0499999999999999
33,6,0.15
33,6,0.05
33,6,0.1
33,6,0.05
33,6,-0.05
33,6,0
33,6,0.2
33,6,0.05
33,6,0
33,6,-0.0499999999999999
33,6,-0.1
33,6,-0.05
33,6,-0.05
33,6,0
33,6,0.25
33,6,0.1
33,6,0.05
33,6,0.05
33,6,0
33,6,0.15
33,6,0.0499999999999999
33,6,0.1
33,6,0.0499999999999999
33,6,0
33,6,0.1
33,6,0.2
33,6,0.05
33,6,0.15
33,6,-0.15
33,6,0.1
33,6,0
33,6,0
33,6,-0.05
33,6,0
33,6,-0.05
33,6,0.0499999999999999
33,6,0.15
33,6,0.15
33,6,0.2
33,6,-0.05
33,6,-0.1
33,6,0
33,6,0
33,6,0
33,6,0
33,6,0.0499999999999999
33,6,0
33,6,-0.15
33,6,0
33,6,0.05
33,6,-0.1
33,6,0.25
33,6,0
33,6,0
33,6,0
33,6,-0.05
33,6,0
33,6,0.1
33,6,-0.05
33,6,-0.0499999999999999
33,6,0
33,6,0.15
33,6,-0.05
33,6,0
33,6,0.0499999999999999
33,6,-0.1
33,6,-0.1
33,6,0.15
33,6,0.1
33,6,0.1
33,6,-0.0499999999999999
33,6,-0.05
33,6,0.1
33,6,-0.05
33,6,0.05
33,6,0.05
33,6,0.15
33,6,0
33,6,0.0499999999999999
33,6,-0.2
33,6,0.05
33,6,-0.05
33,6,0
33,6,0
33,6,0
33,6,-0.05
33,6,0.15
33,6,0
